,MeshBlockCode,LgaCode,LgaName
670,40006592000,40120,Adelaide Hills (DC)
671,40006600000,40120,Adelaide Hills (DC)
672,40006610000,40120,Adelaide Hills (DC)
673,40006631000,40120,Adelaide Hills (DC)
674,40006632000,40120,Adelaide Hills (DC)
675,40006640000,40120,Adelaide Hills (DC)
676,40006650000,40120,Adelaide Hills (DC)
677,40006660000,40120,Adelaide Hills (DC)
678,40006671000,40120,Adelaide Hills (DC)
679,40006672000,40120,Adelaide Hills (DC)
680,40006680000,40120,Adelaide Hills (DC)
681,40006690000,40120,Adelaide Hills (DC)
682,40006700000,40120,Adelaide Hills (DC)
683,40006710000,40120,Adelaide Hills (DC)
684,40006720000,40120,Adelaide Hills (DC)
685,40006730000,40120,Adelaide Hills (DC)
686,40006740000,40120,Adelaide Hills (DC)
687,40006760000,40120,Adelaide Hills (DC)
688,40006770000,40120,Adelaide Hills (DC)
689,40006781000,40120,Adelaide Hills (DC)
690,40006782000,40120,Adelaide Hills (DC)
691,40006790000,40120,Adelaide Hills (DC)
692,40006801000,40120,Adelaide Hills (DC)
693,40006802000,40120,Adelaide Hills (DC)
694,40006803000,40120,Adelaide Hills (DC)
695,40006810000,40120,Adelaide Hills (DC)
696,40006822000,40120,Adelaide Hills (DC)
697,40006830000,40120,Adelaide Hills (DC)
698,40006850000,40120,Adelaide Hills (DC)
699,40006860000,40120,Adelaide Hills (DC)
700,40006870000,40120,Adelaide Hills (DC)
701,40006880000,40120,Adelaide Hills (DC)
702,40006891000,40120,Adelaide Hills (DC)
703,40006892000,40120,Adelaide Hills (DC)
704,40006893000,40120,Adelaide Hills (DC)
705,40006900000,40120,Adelaide Hills (DC)
706,40006910000,40120,Adelaide Hills (DC)
707,40006920000,40120,Adelaide Hills (DC)
708,40006932000,40120,Adelaide Hills (DC)
709,40006940000,40120,Adelaide Hills (DC)
710,40006960000,40120,Adelaide Hills (DC)
711,40006970000,40120,Adelaide Hills (DC)
712,40006980000,40120,Adelaide Hills (DC)
713,40006990000,40120,Adelaide Hills (DC)
714,40007000000,40120,Adelaide Hills (DC)
715,40007010000,40120,Adelaide Hills (DC)
716,40007021000,40120,Adelaide Hills (DC)
717,40007022000,40120,Adelaide Hills (DC)
718,40007031000,40120,Adelaide Hills (DC)
719,40007032000,40120,Adelaide Hills (DC)
720,40007033000,40120,Adelaide Hills (DC)
721,40007040000,40120,Adelaide Hills (DC)
722,40007051000,40120,Adelaide Hills (DC)
723,40007052000,40120,Adelaide Hills (DC)
724,40007060000,40120,Adelaide Hills (DC)
725,40007070000,40120,Adelaide Hills (DC)
726,40007090000,40120,Adelaide Hills (DC)
727,40007100000,40120,Adelaide Hills (DC)
728,40007110000,40120,Adelaide Hills (DC)
729,40007120000,40120,Adelaide Hills (DC)
730,40007130000,40120,Adelaide Hills (DC)
731,40007150000,40120,Adelaide Hills (DC)
732,40007160000,40120,Adelaide Hills (DC)
733,40007170000,40120,Adelaide Hills (DC)
734,40007180000,40120,Adelaide Hills (DC)
735,40007201000,40120,Adelaide Hills (DC)
736,40007202000,40120,Adelaide Hills (DC)
737,40007210000,40120,Adelaide Hills (DC)
738,40007220000,40120,Adelaide Hills (DC)
739,40007230000,40120,Adelaide Hills (DC)
740,40007240000,40120,Adelaide Hills (DC)
741,40007250000,40120,Adelaide Hills (DC)
742,40007260000,40120,Adelaide Hills (DC)
743,40007270000,40120,Adelaide Hills (DC)
744,40007280000,40120,Adelaide Hills (DC)
745,40007300000,40120,Adelaide Hills (DC)
746,40007310000,40120,Adelaide Hills (DC)
747,40007320000,40120,Adelaide Hills (DC)
748,40007330000,40120,Adelaide Hills (DC)
749,40007340000,40120,Adelaide Hills (DC)
750,40007350000,40120,Adelaide Hills (DC)
751,40007360000,40120,Adelaide Hills (DC)
752,40007380000,40120,Adelaide Hills (DC)
753,40007390000,40120,Adelaide Hills (DC)
754,40007400000,40120,Adelaide Hills (DC)
755,40007410000,40120,Adelaide Hills (DC)
756,40007420000,40120,Adelaide Hills (DC)
757,40007430000,40120,Adelaide Hills (DC)
758,40007441000,40120,Adelaide Hills (DC)
759,40007443000,40120,Adelaide Hills (DC)
760,40007450000,40120,Adelaide Hills (DC)
761,40007460000,40120,Adelaide Hills (DC)
762,40007471000,40120,Adelaide Hills (DC)
763,40007472000,40120,Adelaide Hills (DC)
764,40007473000,40120,Adelaide Hills (DC)
765,40007480000,40120,Adelaide Hills (DC)
766,40007491000,40120,Adelaide Hills (DC)
767,40007492000,40120,Adelaide Hills (DC)
768,40007500000,40120,Adelaide Hills (DC)
769,40007510000,40120,Adelaide Hills (DC)
770,40007520000,40120,Adelaide Hills (DC)
771,40007540000,40120,Adelaide Hills (DC)
772,40007560000,40120,Adelaide Hills (DC)
773,40007570000,40120,Adelaide Hills (DC)
774,40007580000,40120,Adelaide Hills (DC)
775,40007590000,40120,Adelaide Hills (DC)
776,40007600000,40120,Adelaide Hills (DC)
777,40007611000,40120,Adelaide Hills (DC)
778,40007620000,40120,Adelaide Hills (DC)
779,40007630000,40120,Adelaide Hills (DC)
780,40007652000,40120,Adelaide Hills (DC)
781,40007660000,40120,Adelaide Hills (DC)
782,40007670000,40120,Adelaide Hills (DC)
783,40007681000,40120,Adelaide Hills (DC)
784,40007682000,40120,Adelaide Hills (DC)
785,40007720000,40120,Adelaide Hills (DC)
786,40007731000,40120,Adelaide Hills (DC)
787,40007734000,40120,Adelaide Hills (DC)
788,40007735000,40120,Adelaide Hills (DC)
789,40007736000,40120,Adelaide Hills (DC)
790,40007740000,40120,Adelaide Hills (DC)
791,40007750000,40120,Adelaide Hills (DC)
792,40007760000,40120,Adelaide Hills (DC)
793,40007772000,40120,Adelaide Hills (DC)
794,40007780000,40120,Adelaide Hills (DC)
795,40007790000,40120,Adelaide Hills (DC)
796,40007801000,40120,Adelaide Hills (DC)
797,40007802000,40120,Adelaide Hills (DC)
798,40007810000,40120,Adelaide Hills (DC)
799,40007830000,40120,Adelaide Hills (DC)
800,40007840000,40120,Adelaide Hills (DC)
801,40007850000,40120,Adelaide Hills (DC)
802,40007860000,40120,Adelaide Hills (DC)
803,40007870000,40120,Adelaide Hills (DC)
804,40007881000,40120,Adelaide Hills (DC)
805,40007882000,40120,Adelaide Hills (DC)
806,40007891000,40120,Adelaide Hills (DC)
807,40007892000,40120,Adelaide Hills (DC)
808,40007894000,40120,Adelaide Hills (DC)
809,40007895000,40120,Adelaide Hills (DC)
810,40007896000,40120,Adelaide Hills (DC)
811,40007897000,40120,Adelaide Hills (DC)
812,40007898000,40120,Adelaide Hills (DC)
813,40007900000,40120,Adelaide Hills (DC)
814,40007910000,40120,Adelaide Hills (DC)
815,40007920000,40120,Adelaide Hills (DC)
816,40007931000,40120,Adelaide Hills (DC)
817,40007932000,40120,Adelaide Hills (DC)
818,40007940000,40120,Adelaide Hills (DC)
819,40007950000,40120,Adelaide Hills (DC)
820,40007962000,40120,Adelaide Hills (DC)
821,40007970000,40120,Adelaide Hills (DC)
822,40007980000,40120,Adelaide Hills (DC)
823,40007990000,40120,Adelaide Hills (DC)
824,40008000000,40120,Adelaide Hills (DC)
825,40008020000,40120,Adelaide Hills (DC)
826,40008050000,40120,Adelaide Hills (DC)
827,40008060000,40120,Adelaide Hills (DC)
828,40008070000,40120,Adelaide Hills (DC)
829,40008084000,40120,Adelaide Hills (DC)
830,40008090000,40120,Adelaide Hills (DC)
831,40008100000,40120,Adelaide Hills (DC)
832,40008110000,40120,Adelaide Hills (DC)
833,40008120000,40120,Adelaide Hills (DC)
834,40008130000,40120,Adelaide Hills (DC)
835,40008141000,40120,Adelaide Hills (DC)
836,40008142000,40120,Adelaide Hills (DC)
837,40008150000,40120,Adelaide Hills (DC)
838,40008160000,40120,Adelaide Hills (DC)
839,40008170000,40120,Adelaide Hills (DC)
840,40008180000,40120,Adelaide Hills (DC)
841,40008190000,40120,Adelaide Hills (DC)
842,40008201000,40120,Adelaide Hills (DC)
843,40008202000,40120,Adelaide Hills (DC)
844,40008203000,40120,Adelaide Hills (DC)
845,40008210000,40120,Adelaide Hills (DC)
846,40008220000,40120,Adelaide Hills (DC)
847,40008230000,40120,Adelaide Hills (DC)
848,40008240000,40120,Adelaide Hills (DC)
849,40008250000,40120,Adelaide Hills (DC)
850,40008260000,40120,Adelaide Hills (DC)
851,40008270000,40120,Adelaide Hills (DC)
852,40008280000,40120,Adelaide Hills (DC)
853,40008290000,40120,Adelaide Hills (DC)
854,40008301000,40120,Adelaide Hills (DC)
855,40008303000,40120,Adelaide Hills (DC)
856,40008310000,40120,Adelaide Hills (DC)
857,40008320000,40120,Adelaide Hills (DC)
858,40008330000,40120,Adelaide Hills (DC)
859,40008340000,40120,Adelaide Hills (DC)
860,40008350000,40120,Adelaide Hills (DC)
861,40008360000,40120,Adelaide Hills (DC)
862,40008370000,40120,Adelaide Hills (DC)
863,40008390000,40120,Adelaide Hills (DC)
864,40008400000,40120,Adelaide Hills (DC)
865,40008410000,40120,Adelaide Hills (DC)
866,40008420000,40120,Adelaide Hills (DC)
867,40008430000,40120,Adelaide Hills (DC)
868,40008440000,40220,Alexandrina (DC)
869,40008450000,40220,Alexandrina (DC)
870,40008461000,40220,Alexandrina (DC)
871,40008463000,40220,Alexandrina (DC)
872,40008472000,40220,Alexandrina (DC)
873,40008480000,40220,Alexandrina (DC)
874,40008490000,40220,Alexandrina (DC)
875,40008501000,40220,Alexandrina (DC)
876,40008502000,40220,Alexandrina (DC)
877,40008512000,40220,Alexandrina (DC)
878,40008514000,40220,Alexandrina (DC)
879,40008515000,40220,Alexandrina (DC)
880,40008530000,40220,Alexandrina (DC)
881,40008560000,40220,Alexandrina (DC)
882,40008580000,40220,Alexandrina (DC)
883,40008590000,40220,Alexandrina (DC)
884,40008601000,40220,Alexandrina (DC)
885,40008622000,40220,Alexandrina (DC)
886,40008630000,40220,Alexandrina (DC)
887,40008650000,40220,Alexandrina (DC)
888,40008660000,40220,Alexandrina (DC)
889,40008670000,40220,Alexandrina (DC)
890,40008680000,40220,Alexandrina (DC)
891,40008690000,40220,Alexandrina (DC)
892,40008700000,40220,Alexandrina (DC)
893,40008730000,40220,Alexandrina (DC)
894,40008740000,40220,Alexandrina (DC)
895,40008750000,40220,Alexandrina (DC)
896,40008760000,40220,Alexandrina (DC)
897,40008780000,40220,Alexandrina (DC)
898,40008790000,40220,Alexandrina (DC)
899,40008810000,40220,Alexandrina (DC)
900,40008820000,40220,Alexandrina (DC)
901,40008830000,40220,Alexandrina (DC)
902,40008840000,40220,Alexandrina (DC)
903,40008850000,40220,Alexandrina (DC)
904,40008862000,40220,Alexandrina (DC)
905,40008880000,40220,Alexandrina (DC)
906,40008891000,40220,Alexandrina (DC)
907,40008892000,40220,Alexandrina (DC)
908,40008900000,40220,Alexandrina (DC)
909,40008910000,40220,Alexandrina (DC)
910,40008920000,40220,Alexandrina (DC)
911,40008930000,40220,Alexandrina (DC)
912,40008940000,40220,Alexandrina (DC)
913,40008951000,40220,Alexandrina (DC)
914,40008953000,40220,Alexandrina (DC)
915,40008954000,40220,Alexandrina (DC)
916,40008955000,40220,Alexandrina (DC)
917,40008956000,40220,Alexandrina (DC)
918,40008957000,40220,Alexandrina (DC)
919,40008960000,40220,Alexandrina (DC)
920,40008970000,40220,Alexandrina (DC)
921,40008980000,40220,Alexandrina (DC)
922,40009001000,40220,Alexandrina (DC)
923,40009002000,40220,Alexandrina (DC)
924,40009010000,40220,Alexandrina (DC)
925,40009020000,40220,Alexandrina (DC)
926,40009030000,40220,Alexandrina (DC)
927,40009040000,40220,Alexandrina (DC)
928,40009050000,40220,Alexandrina (DC)
929,40009060000,40220,Alexandrina (DC)
930,40009080000,40220,Alexandrina (DC)
931,40009091000,40220,Alexandrina (DC)
932,40009092000,40220,Alexandrina (DC)
933,40009100000,40220,Alexandrina (DC)
934,40009120000,40220,Alexandrina (DC)
935,40009140000,40220,Alexandrina (DC)
936,40009150000,40220,Alexandrina (DC)
937,40009190000,40220,Alexandrina (DC)
938,40009200000,40220,Alexandrina (DC)
939,40009210000,40220,Alexandrina (DC)
940,40009220000,40220,Alexandrina (DC)
941,40009250000,40220,Alexandrina (DC)
942,40009260000,40220,Alexandrina (DC)
943,40009270000,40220,Alexandrina (DC)
944,40009290000,40220,Alexandrina (DC)
945,40009300000,40220,Alexandrina (DC)
946,40009310000,40220,Alexandrina (DC)
947,40009341000,40220,Alexandrina (DC)
948,40009342000,40220,Alexandrina (DC)
949,40009350000,40220,Alexandrina (DC)
950,40009380000,40220,Alexandrina (DC)
951,40009390000,40220,Alexandrina (DC)
952,40009400000,40220,Alexandrina (DC)
953,40009410000,40220,Alexandrina (DC)
954,40009421000,40220,Alexandrina (DC)
955,40009423000,40220,Alexandrina (DC)
956,40009430000,40220,Alexandrina (DC)
957,40009440000,40220,Alexandrina (DC)
958,40009450000,40220,Alexandrina (DC)
959,40009460000,40220,Alexandrina (DC)
960,40009470000,40220,Alexandrina (DC)
961,40009480000,40220,Alexandrina (DC)
962,40009510000,40220,Alexandrina (DC)
963,40009521000,40220,Alexandrina (DC)
964,40009526000,40220,Alexandrina (DC)
965,40009527000,40220,Alexandrina (DC)
966,40009530000,40220,Alexandrina (DC)
967,40009540000,40220,Alexandrina (DC)
968,40009560000,40220,Alexandrina (DC)
969,40009570000,40220,Alexandrina (DC)
970,40009580000,40220,Alexandrina (DC)
971,40009590000,40220,Alexandrina (DC)
972,40009600000,40220,Alexandrina (DC)
973,40009610000,40220,Alexandrina (DC)
974,40009620000,40220,Alexandrina (DC)
975,40009630000,40220,Alexandrina (DC)
976,40009640000,40220,Alexandrina (DC)
977,40009650000,40220,Alexandrina (DC)
978,40009670000,40220,Alexandrina (DC)
979,40009680000,40220,Alexandrina (DC)
980,40009690000,40220,Alexandrina (DC)
981,40009700000,40220,Alexandrina (DC)
982,40009710000,40220,Alexandrina (DC)
983,40009720000,40220,Alexandrina (DC)
984,40009740000,40220,Alexandrina (DC)
985,40009750000,40220,Alexandrina (DC)
986,40009760000,40220,Alexandrina (DC)
987,40009800000,40220,Alexandrina (DC)
988,40009810000,40220,Alexandrina (DC)
989,40009820000,40220,Alexandrina (DC)
990,40009830000,40220,Alexandrina (DC)
991,40009840000,40220,Alexandrina (DC)
992,40009850000,40220,Alexandrina (DC)
993,40009860000,40220,Alexandrina (DC)
994,40009872000,40220,Alexandrina (DC)
995,40009880000,40220,Alexandrina (DC)
996,40009890000,40220,Alexandrina (DC)
997,40009900000,40220,Alexandrina (DC)
998,40009910000,40220,Alexandrina (DC)
999,40009920000,40220,Alexandrina (DC)
1000,40009930000,40220,Alexandrina (DC)
1001,40009960000,40220,Alexandrina (DC)
1002,40009970000,40220,Alexandrina (DC)
1003,40009980000,40220,Alexandrina (DC)
1004,40010000000,40220,Alexandrina (DC)
1005,40010010000,40220,Alexandrina (DC)
1006,40010020000,40220,Alexandrina (DC)
1007,40010030000,40220,Alexandrina (DC)
1008,40010040000,40220,Alexandrina (DC)
1009,40010050000,40220,Alexandrina (DC)
1010,40010060000,40220,Alexandrina (DC)
1011,40010070000,40220,Alexandrina (DC)
1012,40010080000,40220,Alexandrina (DC)
1013,40010090000,40220,Alexandrina (DC)
1014,40010100000,40220,Alexandrina (DC)
1015,40010110000,40220,Alexandrina (DC)
1016,40010120000,40220,Alexandrina (DC)
1017,40010130000,40220,Alexandrina (DC)
1018,40010140000,40220,Alexandrina (DC)
1019,40010150000,40220,Alexandrina (DC)
1020,40010170000,40220,Alexandrina (DC)
1021,40010180000,40220,Alexandrina (DC)
1022,40010190000,40220,Alexandrina (DC)
1023,40010200000,40220,Alexandrina (DC)
1024,40010210000,40220,Alexandrina (DC)
1025,40010220000,40220,Alexandrina (DC)
1026,40010230000,40220,Alexandrina (DC)
1027,40010250000,40220,Alexandrina (DC)
1028,40010270000,40220,Alexandrina (DC)
1029,40010280000,40220,Alexandrina (DC)
1030,40010290000,40220,Alexandrina (DC)
1031,40010300000,40220,Alexandrina (DC)
1032,40010310000,40220,Alexandrina (DC)
1033,40010320000,40220,Alexandrina (DC)
1034,40010340000,40220,Alexandrina (DC)
1035,40010350000,40220,Alexandrina (DC)
1036,40010361000,40220,Alexandrina (DC)
1037,40010362000,40220,Alexandrina (DC)
1038,40010363000,40220,Alexandrina (DC)
1039,40010364000,40220,Alexandrina (DC)
1040,40010365000,40220,Alexandrina (DC)
1041,40010366000,40220,Alexandrina (DC)
1042,40010380000,40220,Alexandrina (DC)
1043,40010390000,40220,Alexandrina (DC)
1044,40010400000,40220,Alexandrina (DC)
1045,40010420000,40220,Alexandrina (DC)
1046,40010430000,40220,Alexandrina (DC)
1047,40010450000,40220,Alexandrina (DC)
1048,40010461000,40220,Alexandrina (DC)
1049,40010462000,40220,Alexandrina (DC)
1050,40010480000,40220,Alexandrina (DC)
1051,40010500000,40220,Alexandrina (DC)
1052,40010510000,40220,Alexandrina (DC)
1053,40010520000,40220,Alexandrina (DC)
1054,40010530000,40220,Alexandrina (DC)
1055,40010540000,40220,Alexandrina (DC)
1056,40010550000,40220,Alexandrina (DC)
1057,40010560000,40220,Alexandrina (DC)
1058,40010570000,40220,Alexandrina (DC)
1059,40010580000,40220,Alexandrina (DC)
1060,40010590000,40220,Alexandrina (DC)
1061,40010600000,40220,Alexandrina (DC)
1062,40010610000,40220,Alexandrina (DC)
1063,40010630000,40220,Alexandrina (DC)
1064,40010640000,40220,Alexandrina (DC)
1065,40010652000,40220,Alexandrina (DC)
1066,40010671000,40220,Alexandrina (DC)
1067,40010672000,40220,Alexandrina (DC)
1068,40010691000,40220,Alexandrina (DC)
1069,40010692000,40220,Alexandrina (DC)
1070,40010700000,40220,Alexandrina (DC)
1071,40010720000,40220,Alexandrina (DC)
1072,40010730000,40220,Alexandrina (DC)
1073,40010750000,40220,Alexandrina (DC)
1074,40010760000,40220,Alexandrina (DC)
1075,40010780000,40220,Alexandrina (DC)
1076,40010800000,40220,Alexandrina (DC)
1077,40010810000,40220,Alexandrina (DC)
1078,40010820000,40220,Alexandrina (DC)
1079,40010830000,40220,Alexandrina (DC)
1080,40010840000,40220,Alexandrina (DC)
1081,40010850000,40220,Alexandrina (DC)
1082,40010860000,40220,Alexandrina (DC)
1083,40010880000,40220,Alexandrina (DC)
1084,40010890000,40220,Alexandrina (DC)
1085,40010900000,40220,Alexandrina (DC)
1086,40010911000,40220,Alexandrina (DC)
1087,40010912000,40220,Alexandrina (DC)
1088,40010920000,40220,Alexandrina (DC)
1089,40010930000,40220,Alexandrina (DC)
1090,40010940000,40220,Alexandrina (DC)
1091,40010970000,40220,Alexandrina (DC)
1092,40010980000,40220,Alexandrina (DC)
1093,40010990000,40220,Alexandrina (DC)
1094,40011000000,40220,Alexandrina (DC)
1095,40011010000,40220,Alexandrina (DC)
1096,40011020000,40220,Alexandrina (DC)
1097,40011030000,40220,Alexandrina (DC)
1098,40011040000,40220,Alexandrina (DC)
1099,40011050000,40220,Alexandrina (DC)
1100,40011060000,40220,Alexandrina (DC)
1101,40011070000,40220,Alexandrina (DC)
1102,40011080000,40220,Alexandrina (DC)
1103,40011090000,40220,Alexandrina (DC)
1104,40011100000,40220,Alexandrina (DC)
1105,40011110000,40220,Alexandrina (DC)
1106,40011120000,40220,Alexandrina (DC)
1107,40011130000,40220,Alexandrina (DC)
1108,40011140000,40220,Alexandrina (DC)
1109,40011150000,40220,Alexandrina (DC)
1110,40011162000,40220,Alexandrina (DC)
1111,40011170000,40220,Alexandrina (DC)
1112,40011180000,40220,Alexandrina (DC)
1113,40011190000,40220,Alexandrina (DC)
1114,40011200000,40220,Alexandrina (DC)
1115,40011220000,40220,Alexandrina (DC)
1116,40011230000,40220,Alexandrina (DC)
1117,40011240000,40220,Alexandrina (DC)
1118,40011250000,40220,Alexandrina (DC)
1119,40011280000,40220,Alexandrina (DC)
1120,40011290000,40220,Alexandrina (DC)
1121,40011300000,40220,Alexandrina (DC)
1122,40011310000,40220,Alexandrina (DC)
1123,40011320000,40220,Alexandrina (DC)
1124,40011340000,40220,Alexandrina (DC)
