,MeshBlockCode,CityCode,City,StateCode,State,LgaCode,LgaName
4376,40429420000,40651,Kangaroo Flat,4,South Australia,43650,Light (RegC)
4377,40064611000,41264,Roseworthy,4,South Australia,43650,Light (RegC)
4378,40064410000,40692,Kingsford,4,South Australia,43650,Light (RegC)
4379,40215100400,41528,Wasleys,4,South Australia,43650,Light (RegC)
4380,40064700000,41519,Ward Belt,4,South Australia,43650,Light (RegC)
4381,40215276800,40473,Gawler River,4,South Australia,43650,Light (RegC)
4382,40052120000,41586,Willaston,4,South Australia,42030,Gawler (T)
4383,40215054300,41586,Willaston,4,South Australia,42030,Gawler (T)
4384,40215099800,41586,Willaston,4,South Australia,42030,Gawler (T)
4385,40214975600,41586,Willaston,4,South Australia,42030,Gawler (T)
4386,40214978700,41586,Willaston,4,South Australia,42030,Gawler (T)
4387,40051330000,41586,Willaston,4,South Australia,42030,Gawler (T)
4388,40052200000,41586,Willaston,4,South Australia,42030,Gawler (T)
4389,40215305800,41586,Willaston,4,South Australia,42030,Gawler (T)
4390,40417150000,41586,Willaston,4,South Australia,42030,Gawler (T)
4391,40417130000,41586,Willaston,4,South Australia,42030,Gawler (T)
4392,40051270000,41586,Willaston,4,South Australia,42030,Gawler (T)
4393,40052350000,41586,Willaston,4,South Australia,42030,Gawler (T)
4394,40215164900,41586,Willaston,4,South Australia,42030,Gawler (T)
4395,40215164800,41586,Willaston,4,South Australia,42030,Gawler (T)
4396,40051930000,41586,Willaston,4,South Australia,42030,Gawler (T)
4397,40051150000,41586,Willaston,4,South Australia,42030,Gawler (T)
4398,40215243100,41586,Willaston,4,South Australia,42030,Gawler (T)
4399,40215304800,41586,Willaston,4,South Australia,42030,Gawler (T)
4400,40215046700,41586,Willaston,4,South Australia,42030,Gawler (T)
4401,40215247300,41586,Willaston,4,South Australia,42030,Gawler (T)
4402,40051750000,41586,Willaston,4,South Australia,42030,Gawler (T)
4403,40051890000,41586,Willaston,4,South Australia,42030,Gawler (T)
4404,40050630000,41586,Willaston,4,South Australia,42030,Gawler (T)
4405,40215166800,41586,Willaston,4,South Australia,42030,Gawler (T)
4406,40052330000,41586,Willaston,4,South Australia,42030,Gawler (T)
4407,40051130000,41586,Willaston,4,South Australia,42030,Gawler (T)
4408,40051730000,41586,Willaston,4,South Australia,42030,Gawler (T)
4409,40051870000,41586,Willaston,4,South Australia,42030,Gawler (T)
4410,40052110000,41586,Willaston,4,South Australia,42030,Gawler (T)
4411,40052320000,41586,Willaston,4,South Australia,42030,Gawler (T)
4412,40215166700,41586,Willaston,4,South Australia,42030,Gawler (T)
4413,40215099000,41586,Willaston,4,South Australia,42030,Gawler (T)
4414,40050730000,41586,Willaston,4,South Australia,42030,Gawler (T)
4415,40215068300,41586,Willaston,4,South Australia,42030,Gawler (T)
4416,40052630000,41586,Willaston,4,South Australia,42030,Gawler (T)
4417,40065770000,40580,Hewett,4,South Australia,43650,Light (RegC)
4418,40065191000,40580,Hewett,4,South Australia,43650,Light (RegC)
4419,40065601000,40580,Hewett,4,South Australia,43650,Light (RegC)
4420,40065470000,40580,Hewett,4,South Australia,43650,Light (RegC)
4421,40065330000,40580,Hewett,4,South Australia,43650,Light (RegC)
4422,40214983500,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4423,40215079900,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4424,40064683000,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4425,40214964600,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4426,40215279600,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4427,40215270500,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4428,40215088500,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4429,40065080000,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4430,40215147800,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4431,40064692000,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4432,40066011000,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4433,40066012000,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
4434,40065010000,40580,Hewett,4,South Australia,43650,Light (RegC)
4435,40065020000,40580,Hewett,4,South Australia,43650,Light (RegC)
4436,40065192000,40580,Hewett,4,South Australia,43650,Light (RegC)
4437,40065810000,40580,Hewett,4,South Australia,43650,Light (RegC)
4438,40215038300,40580,Hewett,4,South Australia,43650,Light (RegC)
4439,40215165000,40580,Hewett,4,South Australia,43650,Light (RegC)
4440,40214971100,40580,Hewett,4,South Australia,43650,Light (RegC)
4441,40215165100,40580,Hewett,4,South Australia,43650,Light (RegC)
4442,40214985800,40580,Hewett,4,South Australia,43650,Light (RegC)
4443,40064521000,40580,Hewett,4,South Australia,43650,Light (RegC)
4444,40065181000,40580,Hewett,4,South Australia,43650,Light (RegC)
4445,40065182000,40580,Hewett,4,South Australia,43650,Light (RegC)
4446,40065520000,40580,Hewett,4,South Australia,43650,Light (RegC)
4447,40065033000,40580,Hewett,4,South Australia,43650,Light (RegC)
4448,40215088200,40580,Hewett,4,South Australia,43650,Light (RegC)
4449,40214975700,40580,Hewett,4,South Australia,43650,Light (RegC)
4450,40214990900,40580,Hewett,4,South Australia,43650,Light (RegC)
4451,40065602000,40580,Hewett,4,South Australia,43650,Light (RegC)
4452,40065960000,40580,Hewett,4,South Australia,43650,Light (RegC)
4453,40215298800,40580,Hewett,4,South Australia,43650,Light (RegC)
4454,40215164400,40580,Hewett,4,South Australia,43650,Light (RegC)
4455,40065460000,40580,Hewett,4,South Australia,43650,Light (RegC)
4456,40065680000,40580,Hewett,4,South Australia,43650,Light (RegC)
4457,40064522000,40580,Hewett,4,South Australia,43650,Light (RegC)
4458,40065170000,40580,Hewett,4,South Australia,43650,Light (RegC)
4459,40064510000,40580,Hewett,4,South Australia,43650,Light (RegC)
4460,40051350000,41586,Willaston,4,South Australia,42030,Gawler (T)
4461,40051720000,41586,Willaston,4,South Australia,42030,Gawler (T)
4462,40052640000,41586,Willaston,4,South Australia,42030,Gawler (T)
4463,40050940000,41586,Willaston,4,South Australia,42030,Gawler (T)
4464,40050550000,41586,Willaston,4,South Australia,42030,Gawler (T)
4465,40051940000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4466,40214976300,41233,Reid,4,South Australia,42030,Gawler (T)
4467,40214978000,41233,Reid,4,South Australia,42030,Gawler (T)
4468,40214978300,41233,Reid,4,South Australia,42030,Gawler (T)
4469,40215165200,41233,Reid,4,South Australia,42030,Gawler (T)
4470,40215027000,41233,Reid,4,South Australia,42030,Gawler (T)
4471,40051883000,41586,Willaston,4,South Australia,42030,Gawler (T)
4472,40215299600,41586,Willaston,4,South Australia,42030,Gawler (T)
4473,40051881000,41586,Willaston,4,South Australia,42030,Gawler (T)
4474,40051882000,41586,Willaston,4,South Australia,42030,Gawler (T)
4475,40215077100,40176,Buchfelde,4,South Australia,43650,Light (RegC)
4476,40215305900,40176,Buchfelde,4,South Australia,43650,Light (RegC)
4477,40215268800,41519,Ward Belt,4,South Australia,43650,Light (RegC)
4478,40050930000,41586,Willaston,4,South Australia,42030,Gawler (T)
4479,40051900000,41586,Willaston,4,South Australia,42030,Gawler (T)
4480,40215165300,41586,Willaston,4,South Australia,42030,Gawler (T)
4481,40052360000,41586,Willaston,4,South Australia,42030,Gawler (T)
4482,40051090000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4483,40050830000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4484,40215306200,40475,Gawler West,4,South Australia,42030,Gawler (T)
4485,40051300000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4486,40215026900,40475,Gawler West,4,South Australia,42030,Gawler (T)
4487,40052290000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4488,40052100000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4489,40052070000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4490,40051100000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4491,40052390000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4492,40051320000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4493,40052090000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4494,40052240000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4495,40052650000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4496,40051850000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4497,40051700000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4498,40052310000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4499,40050780000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4500,40051480000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4501,40051290000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4502,40052280000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4503,40051690000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4504,40417120000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4505,40051280000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4506,40052060000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4507,40052050000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4508,40052250000,40469,Gawler,4,South Australia,42030,Gawler (T)
4509,40051500000,40469,Gawler,4,South Australia,42030,Gawler (T)
4510,40051660000,40469,Gawler,4,South Australia,42030,Gawler (T)
4511,40052040000,40469,Gawler,4,South Australia,42030,Gawler (T)
4512,40052622000,40469,Gawler,4,South Australia,42030,Gawler (T)
4513,40050622000,40469,Gawler,4,South Australia,42030,Gawler (T)
4514,40050570000,40469,Gawler,4,South Australia,42030,Gawler (T)
4515,40215279500,40469,Gawler,4,South Australia,42030,Gawler (T)
4516,40052621000,40469,Gawler,4,South Australia,42030,Gawler (T)
4517,40215144900,40469,Gawler,4,South Australia,42030,Gawler (T)
4518,40215268100,40469,Gawler,4,South Australia,42030,Gawler (T)
4519,40417090000,40469,Gawler,4,South Australia,42030,Gawler (T)
4520,40050800000,40469,Gawler,4,South Australia,42030,Gawler (T)
4521,40050790000,40469,Gawler,4,South Australia,42030,Gawler (T)
4522,40050741000,40469,Gawler,4,South Australia,42030,Gawler (T)
4523,40052080000,40469,Gawler,4,South Australia,42030,Gawler (T)
4524,40052500000,40469,Gawler,4,South Australia,42030,Gawler (T)
4525,40051390000,40469,Gawler,4,South Australia,42030,Gawler (T)
4526,40052030000,40469,Gawler,4,South Australia,42030,Gawler (T)
4527,40215016700,40469,Gawler,4,South Australia,42030,Gawler (T)
4528,40050470000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4529,40052150000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4530,40051550000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4531,40050900000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4532,40052580000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4533,40052680000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4534,40051380000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4535,40051070000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4536,40052600000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4537,40052480000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4538,40051020000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4539,40417080000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4540,40050850000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4541,40051570000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4542,40051990000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4543,40051970000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4544,40050770000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4545,40051050000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4546,40052180000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4547,40215093300,40471,Gawler East,4,South Australia,42030,Gawler (T)
4548,40052520000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4549,40051450000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4550,40215057700,40471,Gawler East,4,South Australia,42030,Gawler (T)
4551,40052460000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4552,40050960000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4553,40052470000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4554,40051560000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4555,40051920000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4556,40051840000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4557,40050950000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4558,40051360000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4559,40052370000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4560,40051370000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4561,40050480000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4562,40051520000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4563,40215166500,40471,Gawler East,4,South Australia,42030,Gawler (T)
4564,40052130000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4565,40052170000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4566,40051530000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4567,40215300900,40290,Concordia,4,South Australia,40310,Barossa (DC)
4568,40215166400,40290,Concordia,4,South Australia,40310,Barossa (DC)
4569,40050641000,40587,Hillier,4,South Australia,42030,Gawler (T)
4570,40215062400,40587,Hillier,4,South Australia,42030,Gawler (T)
4571,40215091200,40587,Hillier,4,South Australia,42030,Gawler (T)
4572,40014350000,40645,Kalbeeba,4,South Australia,40310,Barossa (DC)
4573,40014720000,40645,Kalbeeba,4,South Australia,40310,Barossa (DC)
4574,40015210000,40645,Kalbeeba,4,South Australia,40310,Barossa (DC)
4575,40015230000,40645,Kalbeeba,4,South Australia,40310,Barossa (DC)
4576,40014320000,40645,Kalbeeba,4,South Australia,40310,Barossa (DC)
4577,40050643000,40587,Hillier,4,South Australia,42030,Gawler (T)
4578,40050642000,40587,Hillier,4,South Australia,42030,Gawler (T)
4579,40050840000,40417,Evanston,4,South Australia,42030,Gawler (T)
4580,40214984600,40417,Evanston,4,South Australia,42030,Gawler (T)
4581,40214984500,40417,Evanston,4,South Australia,42030,Gawler (T)
4582,40214989700,40417,Evanston,4,South Australia,42030,Gawler (T)
4583,40215096300,40417,Evanston,4,South Australia,42030,Gawler (T)
4584,40051790000,40417,Evanston,4,South Australia,42030,Gawler (T)
4585,40050461000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4586,40051080000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4587,40050430000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4588,40052440000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4589,40052260000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4590,40215102600,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4591,40214967000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4592,40215032600,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4593,40050463000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4594,40214967100,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4595,40052010000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4596,40050440000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4597,40051830000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4598,40051040000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4599,40051820000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4600,40051010000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4601,40052210000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4602,40051430000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4603,40052610000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4604,40051190000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4605,40050450000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4606,40052550000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4607,40051200000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4608,40051410000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4609,40052410000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4610,40050670000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4611,40050680000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4612,40052670000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4613,40050660000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4614,40051800000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4615,40052430000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4616,40051030000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4617,40215084000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4618,40215139500,40474,Gawler South,4,South Australia,42030,Gawler (T)
4619,40215121300,40474,Gawler South,4,South Australia,42030,Gawler (T)
4620,40051620000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4621,40051960000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4622,40215035300,40474,Gawler South,4,South Australia,42030,Gawler (T)
4623,40051650000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4624,40051140000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4625,40215054700,40474,Gawler South,4,South Australia,42030,Gawler (T)
4626,40215069900,40474,Gawler South,4,South Australia,42030,Gawler (T)
4627,40050410000,40417,Evanston,4,South Australia,42030,Gawler (T)
4628,40215117100,40417,Evanston,4,South Australia,42030,Gawler (T)
4629,40215167000,40417,Evanston,4,South Australia,42030,Gawler (T)
4630,40051230000,40417,Evanston,4,South Australia,42030,Gawler (T)
4631,40215301100,40417,Evanston,4,South Australia,42030,Gawler (T)
4632,40215032100,40417,Evanston,4,South Australia,42030,Gawler (T)
4633,40051240000,40417,Evanston,4,South Australia,42030,Gawler (T)
4634,40215144800,40417,Evanston,4,South Australia,42030,Gawler (T)
4635,40051180000,40417,Evanston,4,South Australia,42030,Gawler (T)
4636,40051400000,40417,Evanston,4,South Australia,42030,Gawler (T)
4637,40051980000,40417,Evanston,4,South Australia,42030,Gawler (T)
4638,40051580000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4639,40052270000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4640,40052340000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4641,40051710000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4642,40051110000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4643,40050870000,40475,Gawler West,4,South Australia,42030,Gawler (T)
4644,40052660000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4645,40050610000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4646,40051420000,40417,Evanston,4,South Australia,42030,Gawler (T)
4647,40215167600,40417,Evanston,4,South Australia,42030,Gawler (T)
4648,40051810000,40417,Evanston,4,South Australia,42030,Gawler (T)
4649,40215091700,40417,Evanston,4,South Australia,42030,Gawler (T)
4650,40215167100,40417,Evanston,4,South Australia,42030,Gawler (T)
4651,40215167700,40417,Evanston,4,South Australia,42030,Gawler (T)
4652,40215130000,40417,Evanston,4,South Australia,42030,Gawler (T)
4653,40051470000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4654,40050890000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4655,40052020000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4656,40052450000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4657,40050580000,40469,Gawler,4,South Australia,42030,Gawler (T)
4658,40051670000,40469,Gawler,4,South Australia,42030,Gawler (T)
4659,40050490000,40469,Gawler,4,South Australia,42030,Gawler (T)
4660,40215107700,40469,Gawler,4,South Australia,42030,Gawler (T)
4661,40051510000,40469,Gawler,4,South Australia,42030,Gawler (T)
4662,40051950000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4663,40050910000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4664,40215165800,40471,Gawler East,4,South Australia,42030,Gawler (T)
4665,40215032300,40471,Gawler East,4,South Australia,42030,Gawler (T)
4666,40051910000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4667,40215032200,40471,Gawler East,4,South Australia,42030,Gawler (T)
4668,40050860000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4669,40051120000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4670,40052300000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4671,40050810000,40474,Gawler South,4,South Australia,42030,Gawler (T)
4672,40052000000,40417,Evanston,4,South Australia,42030,Gawler (T)
4673,40052560000,40417,Evanston,4,South Australia,42030,Gawler (T)
4674,40051440000,40417,Evanston,4,South Australia,42030,Gawler (T)
4675,40051260000,40417,Evanston,4,South Australia,42030,Gawler (T)
4676,40052160000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4677,40051590000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4678,40215161900,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4679,40050760000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4680,40215122100,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4681,40215259300,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4682,40050650000,40420,Evanston South,4,South Australia,42030,Gawler (T)
4683,40215032400,40419,Evanston Park,4,South Australia,42030,Gawler (T)
4684,40215298300,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4685,40215009900,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4686,40215166100,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4687,40215165900,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4688,40214999500,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4689,40215166200,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4690,40050592000,40420,Evanston South,4,South Australia,42030,Gawler (T)
4691,40215030400,40718,Kudla,4,South Australia,42030,Gawler (T)
4692,40050591000,40420,Evanston South,4,South Australia,42030,Gawler (T)
4693,40215166000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4694,40215165400,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4695,40215165500,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4696,40215165600,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4697,40215165700,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4698,40052222000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4699,40051490000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4700,40051630000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4701,40052490000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4702,40215166300,40471,Gawler East,4,South Australia,42030,Gawler (T)
4703,40051860000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4704,40051460000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4705,40051060000,40471,Gawler East,4,South Australia,42030,Gawler (T)
4706,40215298200,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4707,40051780000,40718,Kudla,4,South Australia,42030,Gawler (T)
4708,40215030300,40718,Kudla,4,South Australia,42030,Gawler (T)
4709,40051210000,40718,Kudla,4,South Australia,42030,Gawler (T)
4710,40050980000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4711,40051170000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4712,40050920000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4713,40051770000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4714,40051160000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
4715,40215014300,40471,Gawler East,4,South Australia,42030,Gawler (T)
4716,40215261300,40471,Gawler East,4,South Australia,42030,Gawler (T)
4717,40214997100,40471,Gawler East,4,South Australia,42030,Gawler (T)
4718,40069770000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4719,40069900000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4720,40069460000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4721,40069570000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4722,40069860000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4723,40069430000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4724,40069820000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4725,40215059200,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4726,40069470000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4727,40069370000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4728,40069450000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4729,40069620000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4730,40069411000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4731,40069412000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4732,40069840000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4733,40069740000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4734,40215253500,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4735,40069910000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4736,40215002900,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4737,40069640000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4738,40069780000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4739,40070000000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4740,40214980900,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4741,40214975900,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4742,40069660000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4743,40215246500,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4744,40069300000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4745,40069240000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4746,40069510000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4747,40069920000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4748,40069712000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4749,40070020000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4750,40069550000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4751,40069990000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4752,40069711000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4753,40069650000,41464,Two Wells,4,South Australia,40150,Adelaide Plains (DC)
4754,40069750000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4755,40069590000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4756,40069100000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4757,40069390000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4758,40069680000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4759,40069480000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4760,40069280000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4761,40069360000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4762,40069940000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4763,40069190000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4764,40069380000,40754,Lewiston,4,South Australia,40150,Adelaide Plains (DC)
4765,40131390000,40322,Craigmore,4,South Australia,45680,Playford (C)
4766,40129620000,40322,Craigmore,4,South Australia,45680,Playford (C)
4767,40131070000,40322,Craigmore,4,South Australia,45680,Playford (C)
